seed,policy,fault,severity,stage,metric,D_s,A_f,unique_absorption,veto_rate,mean_speed,validity,invalid_reason,git_commit
20260733,P1,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.505025,L6,False,0.235000,11.1946,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260733,P1,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.717500,L6,False,0.235000,11.1946,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260733,P1,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.795000,L6,False,0.235000,11.1946,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.889750,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.646850,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.889412,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.689900,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.595000,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L7,False,0.157500,7.6895,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.976187,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9966,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.967500,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.569538,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.554963,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.568913,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500538,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.062500,12.9923,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.532200,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.668050,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.526838,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.511425,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502500,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.060000,12.6228,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.999775,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.971475,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.898350,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.971500,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.589725,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.947500,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260734,P1,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.900000,L6,False,0.510000,9.5953,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502525,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.680750,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502212,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.520325,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502500,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L2a,False,0.005000,7.1393,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.971738,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,position_drift,2.0 m final,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2088,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.972500,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.561063,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.535613,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.560937,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.501687,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_stuck,hold,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.007500,12.2161,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.527300,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.684600,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.521763,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.562350,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.502500,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,speed_bias,3.0 m/s,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,False,0.005000,11.8467,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.999975,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.990950,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.861125,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.990875,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.777925,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.807500,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260735,P1,lateral_noise,sigma x25,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.870000,,False,0.315000,8.9180,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.997500,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.906275,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.993150,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.906525,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.851075,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.585000,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,imu_dropout,suppress IMU,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.987500,L7,False,0.102500,6.6702,VALID,,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",1.000000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L7,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_bias,1.0 m,L8,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_drift,2.0 m final,L1,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.978387,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_drift,2.0 m final,L2a,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_drift,2.0 m final,L2b,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_drift,2.0 m final,L3,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
20260736,P1,position_drift,2.0 m final,L6,"AUC(faulted, matched-clean) folded to [0.5,1.0]",0.500000,L2a,True,0.017500,11.5871,INVALID,ground-truth regeneration (ADR-0033): fault never reached the estimator,6383676a3491dc82d70f2db20cdafb942e5c588a
